ID,IG,IS,VD,VG,VS,absID,absIG,combination,date,filename,gm2,hour,remarks,sample,sqrtID,target,temperature,thickness,title,uniqueID
0.0039003600000000003,-0.00390083,-3.665E-12,3,-1.25,0,0.0039003600000000003,0.00390083,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,5.6138001527373948E-05,11:10:51,BAD,G46,0.062452862224240777,250-180-G46,180,250,Transfer stab,250-180-G46
0.00385404,-0.0038528,-1.9218E-11,3,-1.2,0,0.00385404,0.0038528,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,5.7870000140740541E-05,11:10:51,BAD,G46,0.062080914941711356,250-180-G46,180,250,Transfer stab,250-180-G46
0.00380592,-0.00380582,-6.615E-12,3,-1.1500000000000001,0,0.00380592,0.00380582,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,5.9375797639134247E-05,11:10:51,BAD,G46,0.061692138883329375,250-180-G46,180,250,Transfer stab,250-180-G46
0.00375896,-0.00375859,-1.7851E-11,3,-1.1,0,0.00375896,0.00375859,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,5.9159897528493266E-05,11:10:51,BAD,G46,0.061310358015591461,250-180-G46,180,250,Transfer stab,250-180-G46
0.00371161,-0.0037107,-2.1770000000000003E-11,3,-1.05,0,0.00371161,0.0037107,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.09357063971148E-05,11:10:51,BAD,G46,0.060922984168538565,250-180-G46,180,250,Transfer stab,250-180-G46
0.00366385,-0.00366338,-2.0202000000000003E-11,3,-1,0,0.00366385,0.00366338,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.2128895439046871E-05,11:10:51,BAD,G46,0.060529744754128943,250-180-G46,180,250,Transfer stab,250-180-G46
0.00361619,-0.00361552,-1.3737000000000001E-11,3,-0.95000000000000007,0,0.00361619,0.00361552,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.2816783650962172E-05,11:10:51,BAD,G46,0.060134765319239419,250-180-G46,180,250,Transfer stab,250-180-G46
0.00356853,-0.00356834,-2.7966000000000003E-11,3,-0.9,0,0.00356853,0.00356834,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.3534860328336274E-05,11:10:51,BAD,G46,0.059737174355672364,250-180-G46,180,250,Transfer stab,250-180-G46
0.00352096,-0.00352119,-1.6726E-11,3,-0.85000000000000009,0,0.00352096,0.00352119,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.3175416445925573E-05,11:10:51,BAD,G46,0.059337677743572,250-180-G46,180,250,Transfer stab,250-180-G46
0.0034742,-0.0034737500000000003,-2.4268000000000003E-11,3,-0.8,0,0.0034742,0.0034737500000000003,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.3290959699703711E-05,11:10:51,BAD,G46,0.058942344710742549,250-180-G46,180,250,Transfer stab,250-180-G46
0.00342718,-0.00342677,-2.7519000000000003E-11,3,-0.75,0,0.00342718,0.00342677,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.5025415345398383E-05,11:10:51,BAD,G46,0.058542121587793518,250-180-G46,180,250,Transfer stab,250-180-G46
0.00337979,-0.00337952,-3.2152000000000004E-11,3,-0.70000000000000007,0,0.00337979,0.00337952,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.5663133934473251E-05,11:10:51,BAD,G46,0.058135961332036128,250-180-G46,180,250,Transfer stab,250-180-G46
0.0033329600000000003,-0.00333266,-3.4575E-11,3,-0.65,0,0.0033329600000000003,0.00333266,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.6896261982000185E-05,11:10:51,BAD,G46,0.057731793666921521,250-180-G46,180,250,Transfer stab,250-180-G46
0.00328536,-0.0032848400000000002,-2.971E-11,3,-0.6,0,0.00328536,0.0032848400000000002,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.8531823530317045E-05,11:10:51,BAD,G46,0.057318059981126372,250-180-G46,180,250,Transfer stab,250-180-G46
