ID,IG,IS,VD,VG,VS,absID,absIG,dIddVg,date,filename,gm2,hour,length,remarks,si,sqrtID,structure,ta,target,temperature,thickness,title,uniqueID,width
1.71446e-11,-9.36e-12,6.679000000000001e-11,3.0,-2.0,,1.71446e-11,9.36e-12,5.6790337912624357E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
8.697e-12,-1.398e-11,3.0699999999999996e-12,3.0,-1.95,,8.697e-12,1.398e-11,1.0624872774485786E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
7.762e-13,4.2899999999999995e-11,2.0399999999999998e-12,3.0,-1.9,,7.762e-13,4.2899999999999995e-11,3.3006182969943511E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.24156e-11,-8.439999999999999e-12,-7.437999999999999e-11,3.0,-1.85,,1.24156e-11,8.439999999999999e-12,2.496509179071166E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.0568e-12,-6.190000000000001e-12,-2.46e-12,3.0,-1.8,,6.0568e-12,6.190000000000001e-12,8.081755357499463E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
-4.634e-13,4.6109999999999996e-11,-3.0000000000000005e-14,3.0,-1.75,,4.634e-13,4.6109999999999996e-11,8.4173964555674273E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.14144e-11,-6.82e-12,-7.396000000000001e-11,3.0,-1.7,,1.14144e-11,6.82e-12,2.1306821163171923E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.5814e-12,-4.01e-12,-8.899999999999999e-13,3.0,-1.65,,4.5814e-12,4.01e-12,5.458798364008384E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
-1.0859999999999998e-12,4.888e-11,7.800000000000003e-13,3.0,-1.6,,1.0859999999999998e-12,4.888e-11,1.398092461248436E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.10412e-11,-6.65e-12,-7.411e-11,3.0,-1.55,,1.10412e-11,6.65e-12,1.0210998609195679E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.2132e-12,-3.5099999999999998e-12,-1.65e-12,3.0,-1.5,,4.2132e-12,3.5099999999999998e-12,6.2653797386477481E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
-6.720000000000001e-13,4.783e-11,2.97e-12,3.0,-1.45,,6.720000000000001e-13,4.783e-11,1.7583573699285306E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.14152e-11,-7.49e-12,-7.044e-11,3.0,-1.4,,1.14152e-11,7.49e-12,1.3417140621932359E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.9128e-12,1.0000000000000002e-14,-2.5699999999999998e-12,3.0,-1.35,,3.9128e-12,1.0000000000000002e-14,1.0490153040137671E-12,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.07336e-11,-5.449e-11,4.050000000000001e-12,3.0,-1.3,,1.07336e-11,5.449e-11,5.8722231127427839E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
-1.4684e-12,-2.93e-12,7.572000000000001e-11,3.0,-1.25,,1.4684e-12,2.93e-12,1.4123977076025292E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.3588e-12,-4.8500000000000005e-12,1.22e-12,3.0,-1.2,,4.3588e-12,4.8500000000000005e-12,4.1871826950544363E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.06148e-11,-5.606000000000001e-11,5.300000000000001e-13,3.0,-1.15,,1.06148e-11,5.606000000000001e-11,7.0569411217438781E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
-1.5568e-12,-3.2e-12,7.711e-11,3.0,-1.1,,1.5568e-12,3.2e-12,1.2250151238524669E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.6278e-12,-4.64e-12,4.1400000000000005e-12,3.0,-1.05,,4.6278e-12,4.64e-12,3.9050926021488523E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.03932e-11,-5.535e-11,-4.500000000000001e-13,3.0,-1.0,,1.03932e-11,5.535e-11,7.43792948606828E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
-1.661e-12,-2.28e-12,7.595999999999999e-11,3.0,-0.95,,1.661e-12,2.28e-12,8.8292706192778214E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
5.2176e-12,-4.21e-12,2.0299999999999996e-12,3.0,-0.9,,5.2176e-12,4.21e-12,4.32417783923583E-10,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.13452e-11,-5.667e-11,1.6000000000000008e-13,3.0,-0.85,,1.13452e-11,5.667e-11,7.8498448245356591E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.955e-12,-1.17e-12,7.049000000000001e-11,3.0,-0.8,,1.955e-12,1.17e-12,6.2669420214667214E-11,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.73048e-11,-5.2899999999999995e-12,-1.1380000000000002e-11,3.0,-0.75,,1.73048e-11,5.2899999999999995e-12,3.0764428432716003E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.823e-11,-5.721e-11,-3.9439999999999995e-11,3.0,-0.7000000000000001,,4.823e-11,5.721e-11,4.822746562996856E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.2331e-10,2.396e-11,-1.0158e-10,3.0,-0.65,,1.2331e-10,2.396e-11,7.9605020475532248E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.5176e-10,-3.471e-11,-2.9000000000000003e-10,3.0,-0.6,,2.5176e-10,3.471e-11,8.8756940341517559E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.213e-10,-1.88e-12,-4.1505e-10,3.0,-0.55,,4.213e-10,1.88e-12,1.2606958323167013E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
7.341399999999999e-10,2.202e-11,-7.337699999999999e-10,3.0,-0.5,,7.341399999999999e-10,2.202e-11,6.9794830469707671E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
8.340499999999999e-10,-3.1950000000000003e-11,-7.4784e-10,3.0,-0.45,,8.340499999999999e-10,3.1950000000000003e-11,2.1689020864486905E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.0082e-09,-5.397e-11,-8.3176e-10,3.0,-0.4,,1.0082e-09,5.397e-11,3.6862760095804466E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.2216e-09,-4.050000000000001e-12,-1.0990999999999999e-09,3.0,-0.35000000000000003,,1.2216e-09,4.050000000000001e-12,2.4766249601073877E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.349e-09,3.845e-11,-1.3158e-09,3.0,-0.3,,1.349e-09,3.845e-11,1.9490762425563759E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.5497e-09,-3.335e-11,-1.5584000000000001e-09,3.0,-0.25,,1.5497e-09,3.335e-11,2.2221760416765061E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.7175000000000001e-09,-1.64e-12,-1.6831e-09,3.0,-0.2,,1.7175000000000001e-09,1.64e-12,3.3885885572029293E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.0419e-09,1.052e-11,-1.9865e-09,3.0,-0.15,,2.0419e-09,1.052e-11,4.0316495881669383E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.2841e-09,-5.587e-11,-2.2593000000000003e-09,3.0,-0.1,,2.2841e-09,5.587e-11,3.106744752693881E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.5766999999999996e-09,-1.4e-13,-2.4836999999999996e-09,3.0,-0.05,,2.5766999999999996e-09,1.4e-13,4.7920395267210433E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.9936999999999997e-09,-3.71e-12,-2.9269e-09,3.0,0.0,,2.9936999999999997e-09,3.71e-12,5.0764048810768616E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.3508000000000005e-09,-5.1220000000000005e-11,-3.3116999999999996e-09,3.0,0.05,,3.3508000000000005e-09,5.1220000000000005e-11,5.1696832098995736E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.8322e-09,1.2519999999999999e-11,-3.7091999999999996e-09,3.0,0.1,,3.8322e-09,1.2519999999999999e-11,7.7066245425528477E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.4442e-09,-1.55e-12,-4.3829e-09,3.0,0.15,,4.4442e-09,1.55e-12,8.6448387083199816E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
5.0698e-09,-2.9220000000000004e-11,-5.0342e-09,3.0,0.2,,5.0698e-09,2.9220000000000004e-11,9.8673817204172073E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
5.867299999999999e-09,4.1390000000000005e-11,-5.7831e-09,3.0,0.25,,5.867299999999999e-09,4.1390000000000005e-11,1.2694213910711347E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.801199999999999e-09,-2.9600000000000003e-12,-6.403399999999999e-09,3.0,0.3,,6.801199999999999e-09,2.9600000000000003e-12,1.3803289412545805E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
7.8052e-09,-8.7e-13,-7.4617e-09,3.0,0.35000000000000003,,7.8052e-09,8.7e-13,1.4881511960769152E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
8.9621e-09,4.705e-11,-8.6149e-09,3.0,0.4,,8.9621e-09,4.705e-11,7.5400821536704524E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
9.4149e-09,-4.37e-12,-9.2805e-09,3.0,0.45,,9.4149e-09,4.37e-12,4.561006749244526E-09,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.02864e-08,5.196000000000001e-11,-1.02314e-08,3.0,0.5,,1.02864e-08,5.196000000000001e-11,2.9050234806267863E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.3013e-08,-1.2800000000000002e-12,-1.2921999999999998e-08,3.0,0.55,,1.3013e-08,1.2800000000000002e-12,5.9537002846342284E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.5831200000000002e-08,-2.8400000000000004e-12,-1.5706399999999997e-08,3.0,0.6,,1.5831200000000002e-08,2.8400000000000004e-12,5.6227102692844017E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.89852e-08,5.2310000000000005e-11,-1.88384e-08,3.0,0.65,,1.89852e-08,5.2310000000000005e-11,6.110253856716538E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.26626e-08,-8.96e-12,-2.25032e-08,3.0,0.7000000000000001,,2.26626e-08,8.96e-12,7.2505789899442452E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.71306e-08,-2.65e-12,-2.6947e-08,3.0,0.75,,2.71306e-08,2.65e-12,8.4501310011364862E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.2259799999999995e-08,2.3410000000000003e-11,-3.2014799999999995e-08,3.0,0.8,,3.2259799999999995e-08,2.3410000000000003e-11,9.8189992823288832E-08,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.84352e-08,-4.73e-11,-3.81486e-08,3.0,0.85,,3.84352e-08,4.73e-11,1.1797075943598218E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.577759999999999e-08,-5.9e-13,-4.53426e-08,3.0,0.9,,4.577759999999999e-08,5.9e-13,1.370457146970674E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
5.4321e-08,1.74e-12,-5.40218e-08,3.0,0.95,,5.4321e-08,1.74e-12,1.6513167043937165E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.481780000000001e-08,-5.296e-11,-6.423059999999999e-08,3.0,1.0,,6.481780000000001e-08,5.296e-11,1.9488108096441754E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
7.684759999999999e-08,2.2469999999999998e-11,-7.624380000000001e-08,3.0,1.05,,7.684759999999999e-08,2.2469999999999998e-11,2.2019017247892797E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
9.0913e-08,1.3080000000000002e-11,-8.99068e-08,3.0,1.1,,9.0913e-08,1.3080000000000002e-11,2.4016652085086491E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.0642000000000001e-07,2.921e-11,-1.04e-07,3.0,1.15,,1.0642000000000001e-07,2.921e-11,2.8867588436001257E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.262e-07,-1.3800000000000002e-12,-1.2575999999999998e-07,3.0,1.2,,1.262e-07,1.3800000000000002e-12,3.7683963434135833E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.5024e-07,-5.353e-11,-1.4986e-07,3.0,1.25,,1.5024e-07,5.353e-11,4.4807494341939725E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.7824e-07,1.88e-12,-1.7768000000000001e-07,3.0,1.3,,1.7824e-07,1.88e-12,4.94519440419976E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.0969999999999998e-07,2.8079999999999998e-11,-2.088e-07,3.0,1.35,,2.0969999999999998e-07,2.8079999999999998e-11,5.5418853478734766E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.4664e-07,1.5140000000000002e-11,-2.4544e-07,3.0,1.4,,2.4664e-07,1.5140000000000002e-11,6.4165435627353728E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.8948e-07,-1.9099999999999997e-12,-2.8811999999999996e-07,3.0,1.45,,2.8948e-07,1.9099999999999997e-12,7.1794846220089025E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.3798e-07,-4.8570000000000007e-11,-3.3658e-07,3.0,1.5,,3.3798e-07,4.8570000000000007e-11,7.9137689266217106E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.9311999999999996e-07,2.52e-12,-3.9188000000000004e-07,3.0,1.55,,3.9311999999999996e-07,2.52e-12,8.845498924157117E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.5618e-07,4.626e-11,-4.5553999999999996e-07,3.0,1.6,,4.5618e-07,4.626e-11,9.71857055043815E-07,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
5.2646e-07,3.58e-12,-5.2434e-07,3.0,1.65,,5.2646e-07,3.58e-12,1.111377756016477E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.097e-07,-9.8e-13,-6.0664e-07,3.0,1.7,,6.097e-07,9.8e-13,1.2049147054028404E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.978e-07,-4.26e-11,-6.9616e-07,3.0,1.75,,6.978e-07,4.26e-11,1.2736498241760872E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
7.9868e-07,2.92e-12,-7.9742e-07,3.0,1.8,,7.9868e-07,2.92e-12,1.4480158332506086E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
9.1332e-07,5.568e-11,-9.1234e-07,3.0,1.85,,9.1332e-07,5.568e-11,1.513426427794306E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.0337000000000002e-06,2.5e-13,-1.0254000000000002e-06,3.0,1.9,,1.0337000000000002e-06,2.5e-13,1.6840628145158519E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.1782000000000002e-06,2.8300000000000003e-12,-1.1764e-06,3.0,1.95,,1.1782000000000002e-06,2.8300000000000003e-12,1.9711621857084429E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.3389000000000002e-06,5.2060000000000006e-11,-1.3381000000000002e-06,3.0,2.0,,1.3389000000000002e-06,5.2060000000000006e-11,2.1617222360705995E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.5190000000000004e-06,-1.5000000000000002e-13,-1.5166000000000004e-06,3.0,2.05,,1.5190000000000004e-06,1.5000000000000002e-13,2.3750613373160879E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.7193000000000004e-06,-4.7550000000000006e-11,-1.7153e-06,3.0,2.1,,1.7193000000000004e-06,4.7550000000000006e-11,2.5692835928362569E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
1.9398e-06,3.7e-12,-1.9373e-06,3.0,2.15,,1.9398e-06,3.7e-12,2.8543461870950022E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.1909e-06,4.906000000000001e-11,-2.1859e-06,3.0,2.2,,2.1909e-06,4.906000000000001e-11,3.1535810447658834E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.4659999999999998e-06,2.8e-13,-2.4619e-06,3.0,2.25,,2.4659999999999998e-06,2.8e-13,3.4985583042026969E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
2.7796000000000005e-06,-4.4630000000000005e-11,-2.7753000000000003e-06,3.0,2.3000000000000003,,2.7796000000000005e-06,4.4630000000000005e-11,3.8350189515150896E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.1194e-06,4.1799999999999996e-12,-3.114900000000001e-06,3.0,2.35,,3.1194e-06,4.1799999999999996e-12,4.130700428490629E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.4986000000000007e-06,4.5140000000000005e-11,-3.496600000000001e-06,3.0,2.4,,3.4986000000000007e-06,4.5140000000000005e-11,4.580442614653674E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
3.921200000000001e-06,1.9e-13,-3.9153e-06,3.0,2.45,,3.921200000000001e-06,1.9e-13,5.0815264985206218E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.3926999999999995e-06,-3.7939999999999994e-11,-4.382900000000001e-06,3.0,2.5,,4.3926999999999995e-06,3.7939999999999994e-11,5.5520274420612182E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
4.9099e-06,4.300000000000001e-12,-4.8991e-06,3.0,2.5500000000000003,,4.9099e-06,4.300000000000001e-12,6.002450983453229E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
5.4797e-06,3.813e-11,-5.467e-06,3.0,2.6,,5.4797e-06,3.813e-11,6.4520386935984575E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.1001e-06,7.499999999999999e-13,-6.089400000000001e-06,3.0,2.65,,6.1001e-06,7.499999999999999e-13,6.8869340373318427E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
6.777200000000002e-06,-2.9110000000000003e-11,-6.762500000000002e-06,3.0,2.7,,6.777200000000002e-06,2.9110000000000003e-11,7.3421896137717843E-06,07/03/2019,7_3_2019 11_13_32 AM__TFT stab RollOut__good.csv,,11:12:56,20,good,18,,6,132,6-42,300,150,Transfer stab,6-42,320
